Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Svarock,37,33.67,49.67,49.67,10,10,3,3,32.32,32.31,43,43,352.28,352.25,65.25,67.75,78.75,74.25,2254.61,2254.41,2705.53,2705.29,2395.52,2395.31,-2.9,-2.9,3170.54,3170.26,7552.93,7552.26,3945.56,3945.21,-10.46,-10.46,775.02,774.95,-7.48,-7.48,493.19,493.15,-8.83,-8.83,1902.32,1902.15,2606.89,2606.66,3114.17,3113.9,-7.93,-8.09,8595.68,8594.92,9.8,9.8,616.49,616.44,616.49,616.44,1232.99,1232.88,-5.48,-5.48,923.69,923.69,33.35,33.35,15.09,15.09,26.97,26.22,5.47,3.9,32.4,32.86,51.62,51.62,1,1,51.96,51.96,113,113,60.55,60.6,63.16,64.12,69.94,69.95,18.99,19.83,880.71,880.63,75.01,77.19,50.25,50.25,17.52,17.52,84.62,84.62,23.9,23.15,91.47,91.52,1481.55,1593.31,-8,-8,71,71,68.16,68.22,528.42,528.38,879.91,875.32,0.3,0.29,46.92,45.6,9.89,9.89,13.85,13.85,636.42,636.42,1.65,1.65,36.01,35.17,50.86,50.86,60.99,60.99,-17.89,-17.89,99.3,99.3,45472.57,45468.54,25281.39,25279.15,75816,75809,528.42,528.38,3.63,3.6,264.21,264.19,10200000000,9500000000,37514.87,37511.54,12.99,13.04,23.6,23.6
Allyall,77.67,76,40.44,40.44,72.67,72.67,2.73,2.73,32.53,32.48,43.68,43.68,159.95,160.11,24.5,27,171,164.25,4158.59,4162.74,1258.77,1260.03,1919.35,1921.26,2495.15,2497.64,1023.65,1024.67,1217.19,1218.4,1791.39,1793.18,4756.79,4761.53,0,0,959.67,960.63,959.67,960.63,223.92,224.15,2879.02,2881.9,639.78,640.42,415.86,416.27,1840.54,1749.51,7869.33,7877.18,10.63,10.63,1279.57,1280.84,879.7,880.58,559.81,560.37,-4.47,-4.47,1572.03,1572.03,36.66,36.66,15.09,15.09,52.67,50.98,33.05,32.62,2.63,2.73,51,51,1,1,51.48,51.48,101,101,59.47,59.55,76.42,77.68,69.71,69.76,17.94,17.1,799.73,800.53,61.81,63.86,41.33,41.33,22.79,22.84,76.36,76.31,0.79,0.77,93.84,93.87,359.79,375.58,0,0,64,64,65.04,65.13,559.81,560.37,540.11,549.38,0.44,0.41,273.84,259.51,9.98,9.98,11.03,11.03,494.49,494.49,2.23,2.2,37.06,37.9,50.84,50.86,-41.23,-41.23,68.56,68.56,100.2,100.2,40400.28,40347.7,23650.58,23619.8,64505,64422,959.67,960.63,5.27,4.94,239.92,240.16,2500000000,2700000000,31189.01,31148.43,4.46,4.73,12.73,12.73
Ailterin,64.53,62.4,66.89,66.89,74,74,2.28,2.28,31.32,31.31,42,42,-4.47,-4.47,44.2,46.2,126,121.5,3936.71,3938.26,1049.79,1050.2,3805.48,3806.99,2362.02,2362.96,1968.35,1969.13,4281.17,4282.86,5248.94,5251.01,1968.35,1969.13,164.03,164.09,656.12,656.38,7873.41,7876.52,5281.75,5283.83,3280.59,3281.88,6233.12,6235.58,1246.62,1247.12,3146.47,3062.38,12991.13,12996.26,9.17,9.17,656.12,656.38,574.1,574.33,656.12,656.38,328.06,328.19,609.8,609.8,43.88,43.88,14.16,14.16,65.65,63.51,27.25,26.87,13.19,14,51,51,1,1,51.48,51.48,103,103,58.34,58.4,71.88,73.01,71.12,71.12,12.28,11.61,1886.34,1887.08,34.53,35.69,59.33,59.33,8.9,8.91,101.37,101.32,0.77,0.76,93.9,93.94,357.92,370.49,-4,-4,62,62,70.65,70.69,328.06,328.19,402.8,409.03,0.56,0.52,204.74,203.35,11.52,11.52,15.31,15.31,352.45,352.45,2.89,2.85,42.72,43.39,54.79,54.79,45.28,45.28,61.24,61.24,103.37,103.37,64221.2,64161.21,41429.59,41390.9,94426,94338,574.1,574.33,7.99,7.88,-11.4,-11.4,95900000000,77700000000,58505.51,58450.87,13.96,14.01,15.57,15.57
Zelly,61.33,56.89,57.67,57.67,57.33,57.33,3,3,32.72,32.67,42,42,621.2,621.68,47,50.33,119.25,112.5,3395.92,3398.53,5069.03,5072.93,3395.92,3398.53,4224.19,4227.44,3975.71,3978.77,-4.38,-4.38,-6.93,-6.93,103.53,103.61,-4.24,-4.24,496.96,497.35,-7.62,-7.62,5052.46,5056.35,2153.51,2155.16,496.96,497.35,2153.51,2155.16,4191.06,4111.39,6791.84,6797.06,9.06,9.06,931.81,932.52,931.81,932.52,931.81,932.52,103.53,103.61,119.98,119.98,33.35,33.35,12,12,51.59,50.06,24.85,24.18,17.46,18.42,50,50,1,1,50,50,110,110,55.99,56.09,50.17,51.41,69.51,69.56,1.62,0.73,931.81,932.52,79.38,82.41,50.25,50.25,17.3,17.34,85.88,85.84,3.5,3.24,93.16,93.2,584.19,611.03,0,0,64,64,67.87,67.93,828.27,828.91,524.16,533.94,0.35,0.33,139.38,129.22,12.23,12.23,17.16,17.16,613.06,613.06,2.28,2.24,53.38,54.27,52.93,52.95,-37.42,-37.42,74.16,74.16,100.2,100.2,44937.93,44889.59,24984.15,24957.27,74925,74844,828.27,828.91,11.48,11.36,103.53,103.61,64000000000,62100000000,37163.67,37123.69,6.5,6.64,13.77,13.77
A Down and Dusky Blonde,77,75.33,38.93,38.93,55.56,55.56,1.54,1.54,31.92,31.88,40.78,40.78,270.61,270.83,25.5,28,168.75,162,-2.83,-2.83,779.34,780,-2.83,-2.83,3247.27,3249.98,-2.19,-2.19,2771,2773.32,2489.57,2491.65,-2.45,-2.45,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,2273.09,2274.99,-2.83,-2.83,-2.83,-2.83,-4.69,-4.69,623.48,515.66,2489.57,2491.65,9.33,9.33,1217.73,1218.74,1217.73,1218.74,1353.03,1354.16,541.21,541.66,119.98,119.98,64.81,64.81,10.55,10.55,42.54,41.29,28.25,27.79,9.95,11.84,50,50,1,1,50,50,102,102,59.1,59.18,71.72,72.97,70.39,70.44,13.69,12.85,1894.24,1895.82,50.86,52.71,36.2,36.2,44.3,44.47,65.37,65.33,3.58,3.33,93.15,93.18,536.51,555.75,0,0,64,64,61.54,61.82,1082.42,1083.33,508.2,517.2,0.44,0.42,230.4,217.27,9.95,9.95,17.16,17.16,551.99,551.99,2.33,2.3,41.31,42.15,50.51,50.53,-63.25,-63.25,60,60,100.2,100.2,23955.11,23866.8,19044.91,18974.7,29384,29276,1082.42,1083.33,6.4,6.19,135.3,135.42,13223400000000,12020700000000,13342.99,13246.07,6.24,6.39,10.67,10.67
Whig121212,76.11,75,38.67,38.67,70,70,1.45,1.45,23.42,23.42,42,42,1971.11,1970.31,26.83,28.5,166.5,162,-11.49,-11.49,-10.28,-10.28,-8.83,-8.83,2408.34,2407.36,-8.68,-8.68,2752.39,2751.27,-6.48,-6.48,-12.31,-12.31,322.55,322.41,2078.63,2077.78,-9.59,-9.59,1254.34,1253.83,-1.41,-1.41,-4.69,-4.69,2451.35,2450.35,48.17,48.15,0,0,16,16,1971.11,1970.31,7884.45,7881.24,1612.73,1612.07,627.17,626.92,26.8,26.8,68.84,68.84,13,13,40.58,38.96,41.2,40.95,1.74,1.76,51,51,6.85,6.85,50.5,50.5,172,172,65.36,65.41,104.66,105.02,89.16,89.16,17.53,16.98,1612.73,1612.07,69.01,70.38,36,36,68.85,68.85,10.31,10.31,0.77,0.77,93.87,93.9,436.38,447.92,0,0,66,66,53.54,53.62,627.17,626.92,1055.64,1056.71,0.32,0.31,205.18,203.79,9.17,9.17,17.87,17.87,1016.97,1016.97,1.35,1.35,37.47,38.02,59.05,59.05,-100.3,-100.3,78.49,78.49,102.62,102.62,34252.35,34238.38,28117.6,28106.13,40846,40830,2867.07,2865.9,2.62,2.61,627.17,626.92,1087200000000,846000000000,10686.73,10682.37,6.26,6.36,22.49,22.49
Ivernia,67.61,67.06,91.17,91.17,77.33,77.33,1.59,1.59,21.01,21.01,49.24,49.24,6363.34,6363.33,39.58,40.42,157.25,157,-16.67,-16.67,-9.72,-9.72,-6.93,-6.93,3563.47,3563.46,-14.02,-14.02,-3.9,-3.9,-10.7,-10.7,-16.61,-16.61,-10.68,-10.68,-15.1,-15.1,-16.37,-16.37,-12.57,-12.57,-6.16,-6.16,-10.25,-10.25,3474.38,3474.38,-16.89,-16.89,0,0,18.76,18.76,1713.21,1713.2,11380.58,11380.57,6118.59,6118.59,2936.93,2936.92,1095.87,1095.87,63.07,63.07,21.25,21.25,44.69,42.63,54.05,53.94,1.28,1.29,48.6,48.6,11.08,11.08,54.76,54.76,281,281,72.5,72.52,121.47,121.66,91.06,91.06,14.67,14.39,4650.13,4650.13,116.66,116.67,43.5,43.5,72.58,72.58,-9.52,-9.52,0.61,0.61,94.62,94.65,397.71,403.2,4,4,74,74,67.38,67.45,734.23,734.23,1219.02,1219.35,0.18,0.18,20.41,20.19,7.98,7.98,13.06,13.06,1637.68,1637.68,0.88,0.88,40.33,40.61,74.68,74.68,-125.66,-125.66,112.67,112.67,99.3,99.3,58316.56,58316.48,45695.82,45695.75,72449,72449,7097.57,7097.56,2.19,2.19,856.6,856.6,264900000000,262300000000,15978.74,15978.72,0.67,0.67,85.03,85.03
Syutiya,70.13,68.8,64.89,64.89,23,23,4.66,4.66,34.17,34.16,37.37,37.37,377.77,378.09,35.8,37.8,146.25,141.75,755.55,756.17,2417.76,2419.75,1511.1,1512.34,5666.61,5671.29,1511.1,1512.34,5364.39,5368.82,5817.72,5822.52,944.44,945.21,1888.87,1890.43,-6.32,-6.32,1511.1,1512.34,2266.65,2268.52,2644.42,2646.6,3022.19,3024.69,0,0,8246.49,8154.99,8084.37,8091.04,9.22,9.22,0,0,944.44,945.21,1511.1,1512.34,188.89,189.04,7.97,7.97,21.45,21.45,6.84,6.84,38.57,37.51,20.96,20.52,22.36,22.83,46.97,46.97,1,1,50,50,100,100,52.59,52.69,31.38,32.17,68.13,68.14,16.41,15.74,1605.54,1606.86,33,34.12,56.33,56.33,11.68,11.72,94.55,94.5,14.5,13.92,92.11,92.15,664.11,681.2,0,0,64,64,70.27,70.32,849.99,850.69,285.04,290.31,0.73,0.64,90.87,89.95,11.51,11.51,32.37,32.37,523,523,5.35,5.01,38.59,39.26,53.91,53.92,-77.14,-77.14,89.16,89.16,98.34,98.34,54240.51,54186.95,23657.14,23633.78,110295,110186,849.99,850.69,14.84,14.77,-5.48,-5.48,4000000000,4400000000,47894.37,47847.07,9.28,9.35,17.04,17.04
Hulvin,66.72,66.17,81.62,81.62,68,68,1.35,1.35,18.86,18.86,67.99,67.99,15152.59,15152.59,40.92,41.75,69,68.75,-22.54,-22.54,-18.93,-18.93,-20,-20,-15.84,-15.84,-23.48,-23.48,-11.97,-11.97,-26.31,-26.31,-27.77,-27.77,-23.17,-23.17,-25.46,-25.46,-26.23,-26.23,-19.85,-19.85,-21.4,-21.4,-25.28,-25.28,-9.6,-9.6,-34,-34.03,0,0,33.97,33.97,14480.8,14480.8,11793.64,11793.64,11196.5,11196.49,2537.87,2537.87,1082.81,1082.81,74.09,74.09,35.15,35.15,9.24,8.87,96.67,96.59,0.81,0.81,52.16,52.16,15.68,15.68,55.65,55.65,537,537,107.2,107.21,132.84,133,92.56,92.56,14.4,14.12,5374.32,5374.32,147.15,147.16,29.43,29.43,84.85,84.85,-194.17,-194.15,1.86,1.7,93.44,93.48,614.33,621.15,10,10,123,123,40.81,40.84,2313.94,2313.94,1612.81,1613.02,0.12,0.12,83.17,82.73,6.41,6.41,13.12,13.12,3577.83,3577.83,0.48,0.48,40.6,40.88,78.55,78.55,-194.35,-194.35,107.52,107.52,113.52,113.52,86138.38,86138.36,73526.79,73526.77,99234,99234,13585.08,13585.08,1.6,1.6,1268.94,1268.94,451100000000,449300000000,13006.9,13006.89,0.72,0.72,154.21,154.21
El Tejon,77.33,75.67,37.78,37.78,66.22,66.22,1.44,1.44,25.6,25.6,42,42,1496.18,1495.96,25,27.5,168.75,164.25,-3.16,-3.16,4039.68,4039.09,-7.35,-7.35,523.66,523.59,837.86,837.74,2393.88,2393.53,-5.48,-5.48,-10.25,-10.25,1122.13,1121.97,-6.32,-6.32,2244.26,2243.94,-8.37,-8.37,-8.94,-8.94,1496.18,1495.96,3815.25,3814.69,597.01,499.69,0,0,13.38,13.38,1309.15,1308.96,4862.57,4861.86,1215.64,1215.47,467.56,467.49,119.98,119.98,69.36,69.36,12,12,44.16,42.76,35.51,35.1,2.22,2.28,50,50,4.98,4.98,50,50,146,146,61.32,61.37,90.54,91.61,82,82.01,16.42,15.58,1215.64,1215.47,64.82,66.77,35.33,35.33,53.45,53.56,38.68,38.63,1.47,1.34,93.54,93.57,467.89,485.88,0,0,62,62,55.84,55.95,748.09,747.98,777.1,787.1,0.37,0.35,227.83,219.09,9.62,9.62,17.16,17.16,842.41,842.41,1.76,1.75,38.58,39.42,55.36,55.36,-69.64,-69.64,46.37,46.37,102.24,102.24,33808.39,33706.21,27865.29,27781.07,40174,40052,1589.69,1589.45,3.3,3.28,561.07,560.98,14892000000000,13421300000000,15754.71,15639.68,6.07,6.17,14.14,14.14
Pasilianis,56.53,53.87,34.44,34.44,72,72,1.42,1.42,30.94,30.95,40.78,40.78,909.03,907.66,50.6,52.6,112.5,108,-7.35,-7.35,698.13,697.08,756.31,755.17,-9.06,-9.06,814.49,813.26,2676.17,2672.14,-5.48,-5.48,-3.24,-3.24,3490.66,3485.4,3854.27,3848.47,2036.22,2033.15,-6.63,-6.63,945.39,943.96,2036.22,2033.15,-6.16,-6.16,-5.89,-6.11,756.31,755.17,12.17,12.17,909.03,907.66,1363.54,1361.49,1454.44,1452.25,909.03,907.66,13.48,13.48,70.55,70.55,10.55,10.55,49.32,47.89,25.04,24.65,17.17,17.76,51.62,51.62,1,1,50,50,104,104,61.7,61.75,95.74,96.78,71.61,71.59,12.15,12.81,1181.73,1179.95,90.71,92.53,32.83,32.83,46.13,46.13,49.09,49.09,0.86,0.82,93.77,93.8,616.61,633.07,0,0,68,68,54.44,54.53,1272.64,1270.72,685.12,682.33,0.27,0.26,85.41,84.52,10.23,10.23,18.5,18.5,585.59,585.59,1.9,1.9,42.85,42.19,49.84,49.84,68.12,68.12,-60,-60,94.38,94.38,30761.46,30715.12,25583.54,25545,36263,36209,1272.64,1270.72,3.18,3.17,545.42,544.59,207000000000,176800000000,16580.43,16555.45,5.92,6.02,11.29,11.29
Yormu,42.67,39.33,40,40,66.67,66.67,1.52,1.52,28.91,28.91,44.83,44.83,797.22,797.2,61,63.5,87.75,83.25,191.33,191.33,994.94,994.91,3571.56,3571.46,2997.56,2997.47,-8.25,-8.25,816.36,816.33,2487.34,2487.26,-10.75,-10.75,2359.78,2359.71,1785.78,1785.73,2423.56,2423.49,-8.12,-8.12,2423.56,2423.49,-8,-8,2901.9,2901.81,-8.07,-8.2,6250.24,6250.05,14.35,14.35,2311.95,2311.88,1514.73,1514.68,1355.28,1355.24,478.33,478.32,950.54,950.54,65.73,65.73,16.29,16.29,47.12,45.69,28.57,28.11,8.86,10.76,50,50,1,1,51.96,51.96,117,117,66.91,66.95,98.62,99.39,74.68,74.68,11.54,12.37,1195.84,1195.8,94.54,96.77,37,37,49.29,49.29,35.53,35.53,1.65,1.51,93.49,93.52,738.53,761.07,-4,-4,67,67,52.83,52.9,956.67,956.64,1019.21,1018.15,0.27,0.26,49.96,48.59,10.01,10.01,13.73,13.73,673.23,673.23,1.49,1.5,43.46,42.63,52.96,52.96,-20,-20,77.46,77.46,106.18,106.18,39376.49,39375.3,31540.37,31539.42,47983,47982,1753.89,1753.84,2.49,2.48,717.5,717.48,10900000000,10500000000,19963.88,19963.28,14.07,14.12,14.66,14.66
Tina41Baddieland,77.67,76,66.89,66.89,72.67,72.67,5.79,5.79,33,32.95,45.34,45.34,-3.16,-3.16,24.5,27,171,164.25,1315.77,1316.55,5227.25,5230.34,584.79,585.13,307.01,307.19,6871.23,6875.29,-4.73,-4.73,-5.59,-5.59,2925.39,2927.12,950.28,950.84,2777.73,2779.37,-3.74,-3.74,5957.5,5961.02,3143.22,3145.08,5336.17,5339.32,2997.02,2998.8,5730.9,5661.15,1900.55,1901.68,7.55,7.55,1187.85,1188.55,913.73,914.27,365.49,365.71,-3.16,-3.16,22.03,22.03,17.27,17.27,15.51,15.51,63.63,61.46,33.36,32.93,2.57,2.66,51,51,1,1,50.5,50.5,99,99,53.93,54.05,41.83,42.94,69.22,69.28,18.83,18,730.98,731.41,53.94,55.85,61.33,61.33,7.61,7.62,109.5,109.46,0.79,0.77,93.84,93.87,245.68,258.76,0,0,64,64,71.02,71.07,365.49,365.71,385.72,393.71,0.9,0.72,273.84,259.51,13.49,13.49,17.95,17.95,472.55,472.55,3.04,2.97,36.17,37,55.32,55.34,-16.43,-16.43,32.71,32.71,98.83,98.83,57744.62,57705.65,22312.6,22297.54,129201,129114,822.35,822.84,13.72,13.61,-4.47,-4.47,5900000000,6600000000,53356.03,53320.02,3.82,3.98,15.5,15.5
The Boujwazee,41.67,38.33,64.89,64.89,70,70,5.53,5.53,31.97,31.96,44.28,44.28,0,0,61.75,64.25,87.75,81,1866.14,1868.06,839.76,840.63,2410.43,2412.91,-3.46,-3.46,-4.47,-4.47,5253.58,5258.97,-3.95,-3.95,3476.47,3480.03,4198.82,4203.13,-4.69,-4.69,4587.6,4592.31,217.72,217.94,5753.94,5759.84,311.02,311.34,2931.4,2934.41,5447.89,5340.62,4276.57,4280.96,9.64,9.64,1360.73,1362.13,874.75,875.65,874.75,875.65,-4.47,-4.47,1052.22,1052.22,18.07,18.07,16.29,16.29,61.78,59.72,24.63,24.12,17.79,18.5,52.16,52.16,1,1,52.44,52.44,102,102,58.88,58.96,71.52,72.79,70.34,70.35,12.58,13.41,680.36,681.06,101.21,102.69,60.33,60.33,14.53,14.58,90.84,90.78,0.98,0.92,93.7,93.73,512.24,531.05,0,0,71,71,69.94,69.99,485.97,486.47,740.3,737.16,0.26,0.26,146.01,142.5,11.3,11.3,13.26,13.26,531.13,531.13,1.81,1.82,42.42,41.59,54.75,54.76,56.57,56.57,-10,-10,88,88,52492.15,52433.17,20805.35,20781.97,115139,115009,971.95,972.95,6.91,6.73,291.58,291.88,1400000000,1500000000,44880.79,44777.93,4.36,4.64,26.23,26.23
Niu chinSatrahLead Slopityis,26.5,24,79.56,79.56,76.67,76.67,15.63,15.63,33.68,33.66,43,43,242.8,243.02,73.5,76,60.75,54,4661.84,4666.03,349.64,349.95,-3.74,-3.74,2622.28,2624.64,8061.09,8068.35,-5.47,-5.47,-4,-4,-5.59,-5.59,776.97,777.67,-5.83,-5.83,1262.58,1263.72,9226.55,9234.86,3205.01,3207.9,-2,-2,2525.16,2527.44,2952.5,2857.95,4661.84,4666.03,9.06,9.06,364.21,364.53,1214.02,1215.11,1699.63,1701.16,0,0,468.75,468.75,6.4,6.4,14.16,14.16,79.04,76.34,24.91,24.41,17.37,18.1,50,50,1,1,50.99,50.99,100,100,54.53,54.64,51.84,53.11,68.57,68.59,25.86,26.69,1214.02,1215.11,87.05,89.46,78.33,78.33,14.78,14.82,94.16,94.12,0.73,0.73,94.04,94.07,398.26,414.86,0,0,64,64,72.97,73,849.81,850.58,314.2,312.35,0.27,0.26,29.99,28.42,15.63,15.63,15.95,15.95,509.25,509.25,4.15,4.2,29.14,28.31,59.15,59.15,-62.85,-62.85,57.01,57.01,99.76,99.76,51717.24,51666.62,11235.42,11224.42,175629,175457,849.81,850.58,13.13,13.01,121.4,121.51,1200000000,1300000000,44063.09,44019.96,7.76,7.88,17.36,17.36
Urmomsmom,91.5,89,54.22,54.22,78,78,112.38,112.38,116.38,115.94,41.43,41.43,-7.07,-7.07,8.5,11,207,200.25,226.98,227.17,484.22,484.62,1210.55,1211.56,3177.69,3180.33,-4.69,-4.69,-8.39,-8.39,3329.01,3331.78,1021.4,1022.25,4388.24,4391.89,5523.13,5527.72,3631.65,3634.67,-5.59,-5.59,2875.06,2877.44,3253.35,3256.05,1022.91,1023.76,5326.42,5255.12,4766.54,4770.5,6.16,6.16,-6.32,-6.32,94.57,94.65,-4.47,-4.47,-8.37,-8.37,1927.7,1927.7,0.89,0.89,14.64,14.64,93.51,90.31,35.39,34.98,2.24,2.29,51,51,1,1,52.44,52.44,100,100,44.74,44.99,20,20.68,57.79,57.92,39.13,38.3,189.15,189.31,28.24,29.54,98.33,98.33,6.45,6.46,118.31,118.27,0.72,0.71,94.1,94.13,31.67,36.47,0,0,67,67,76.07,76.1,0,0,194.52,200.05,3.1,2.85,371.86,355.13,16.87,16.87,9.66,9.66,402.56,402.56,76.39,74.07,15.87,16.7,47.62,47.67,-52.92,-52.92,66.33,66.33,96,96,43976.25,43937.04,2581.69,2579.39,290139,289880,0,0,18.36,18.26,-6.32,-6.32,700000000,800000000,41161.77,41081.14,1.92,2.04,33.57,33.57
Dor mire,58.13,55.47,77.56,77.56,72.67,72.67,12.59,12.59,31.49,31.48,44.28,44.28,-3.16,-3.16,49.4,51.4,114.75,110.25,1830.42,1831.57,4410.27,4413.03,6758.49,6762.73,2534.43,2536.02,1478.42,1479.35,309.76,309.96,2323.23,2324.69,3822.07,3824.46,774.41,774.9,4998.47,5001.6,2886.44,2888.25,2675.24,2676.91,4646.46,4649.38,1478.42,1479.35,6758.49,6762.73,6735.93,6648.58,10912.14,10918.99,9.95,9.95,1848.02,1849.18,968.01,968.62,1232.02,1232.79,88,88.06,451.62,451.62,7.94,7.94,15.09,15.09,72.53,70.04,31.69,31.34,3,3.13,46.97,46.97,1,1,50.99,50.99,102,102,56.2,56.26,59.89,60.91,70.9,70.91,15.23,15.5,968.01,968.62,81.79,83.64,75.33,75.33,8.89,8.9,105.06,105.01,0.79,0.77,93.84,93.87,305.18,316.8,0,0,64,64,72.33,72.37,352,352.23,376.79,377.24,0.34,0.33,63.42,62.65,14.03,14.03,16.02,16.02,437.82,437.82,3.13,3.12,39.77,39.5,59.52,59.53,72.8,72.8,65.57,65.57,100.2,100.2,69556.44,69508.49,17187.25,17175.4,216434,216285,1232.02,1232.79,11.23,11.14,264,264.17,1200000000,1200000000,63365.91,63322.24,9.07,9.14,23.37,23.37
Benign sambaThe NazarMayleveronMAZZYLICIOUSSillysammieSaddie,32.89,28.44,78.44,78.44,76.67,76.67,23.92,23.92,36.02,35.93,40.78,40.78,187.08,187.17,68.33,71.67,72,65.25,5836.79,5839.81,1482.39,1483.16,4340.17,4342.42,838.1,838.54,972.8,973.3,1379.13,1379.84,6360.6,6363.89,1991.99,1993.02,3966.02,3968.08,5836.79,5839.81,5462.63,5465.46,5462.63,5465.46,224.49,224.61,1346.95,1347.65,2319.75,2320.95,6465.36,6393.84,16537.56,16546.13,8.31,8.31,280.61,280.76,748.31,748.69,1122.46,1123.04,187.08,187.17,12.97,12.97,4.18,4.18,10.55,10.55,83.69,80.9,25.85,25.19,15.88,16.94,50,50,1,1,50,50,98,98,52.15,52.3,39.85,40.94,66.7,66.76,25.8,26.91,1028.92,1029.45,64.31,67.04,83.33,83.33,7.28,7.29,114.16,114.12,0.73,0.73,94.04,94.07,334.23,354.6,0,0,64,64,74.25,74.29,654.77,655.11,234.9,232.06,0.32,0.31,66.47,58.41,15.27,15.27,18.69,18.69,440.85,440.85,56.63,58.46,29.2,28.09,57.86,57.88,64.27,64.27,40.87,40.87,99.76,99.76,65455.08,65414.1,10963.45,10956.59,262212,262048,654.77,655.11,15.16,15.06,-3.16,-3.16,1400000000,1400000000,60676.85,60638.87,7.69,7.81,24.68,24.68
HamtopiaJacksoniania,75,73.33,64.89,64.89,76.67,76.67,4.66,4.66,31.67,31.63,43.68,43.68,221.09,221.28,28.5,31,162,155.25,-9.17,-9.17,1143.92,1144.92,4687.11,4691.23,2387.77,2389.87,4333.37,4337.17,-3.79,-3.79,972.8,973.65,1580.35,1581.74,-7.35,-7.35,4687.11,4691.23,707.49,708.11,-6.86,-6.86,265.31,265.54,1149.67,1150.68,-6.16,-6.16,4660.29,4536.04,5659.91,5664.88,10.05,10.05,1768.72,1770.27,1216,1217.06,1658.18,1659.63,221.09,221.28,26.8,26.8,21.45,21.45,14.16,14.16,64.99,62.82,32.84,32.41,2.68,2.78,47.8,47.8,1,1,50.5,50.5,99,99,57.43,57.51,71.61,72.97,70.68,70.73,17.86,17.02,1879.27,1880.92,59.54,61.55,56.33,56.33,22.54,22.61,80.63,80.58,0.73,0.73,94.04,94.07,261.41,274.9,0,0,64,64,68.64,68.69,773.82,774.5,451.25,459.8,0.47,0.44,249.59,235.92,11.82,11.82,17.87,17.87,499.1,499.1,2.58,2.54,37.14,37.98,55.39,55.4,42.43,42.43,59.16,59.16,100.2,100.2,46272.54,46184.84,20181.89,20143.64,94092,93914,1326.54,1327.71,9.52,9.38,110.55,110.64,3100000000,2500000000,35861.22,35747.07,8.53,8.64,13.42,13.42
Humnas HumansJRDestinHenajuana,47.33,44,65.56,65.56,76.67,76.67,4.86,4.86,31.02,31.01,43.68,43.68,179.91,179.89,57.5,60,96.75,90,4893.48,4893.11,1470.56,1470.45,-4.9,-4.9,5541.15,5540.73,3814.04,3813.75,381.76,381.73,1151.41,1151.32,3804.68,3804.4,4893.48,4893.11,5253.3,5252.9,3814.04,3813.75,2878.52,2878.3,2734.59,2734.39,935.52,935.45,748.42,748.36,-1.5,-1.71,6044.89,6044.43,10.39,10.39,1439.26,1439.15,989.49,989.42,1259.35,1259.26,0,0,468.75,468.75,20.58,20.58,14.64,14.64,65.62,63.43,29.86,29.4,4.86,6.06,52.16,52.16,1,1,50.99,50.99,100,100,59.29,59.37,82.31,83.62,71.5,71.51,13.52,14.36,899.54,899.47,83.16,85.53,57.33,57.33,14.81,14.81,89.31,89.31,0.73,0.73,94.04,94.07,431.8,449.09,0,0,64,64,69.34,69.4,629.68,629.63,515.11,512.48,0.27,0.27,52.36,50.27,13.75,13.75,15.95,15.95,452.4,452.4,2.31,2.32,41.48,40.64,56.18,56.18,-99.5,-99.5,93.27,93.27,100.2,100.2,57605.67,57601.3,24551.67,24549.81,119313,119304,1439.26,1439.15,5.89,5.65,269.86,269.84,800000000,900000000,49080.03,49076.31,4.88,5.09,14.81,14.81
