Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
The Sleeping Duck 2,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.8,32.8,42,42,334.97,334.97,50,50,112.5,112.5,5359.56,5359.56,3146.51,3146.51,1786.52,1786.52,446.63,446.63,2233.15,2233.15,-5.35,-5.35,1786.52,1786.52,0,0,0,0,1339.89,1339.89,1339.89,1339.89,1786.52,1786.52,-7.75,-7.75,5806.19,5806.19,-7.07,-7.07,-4.9,-4.9,8932.59,8932.59,9.33,9.33,1004.92,1004.92,1004.92,1004.92,1339.89,1339.89,334.97,334.97,119.98,119.98,27.72,27.72,12,12,49.93,49.93,21.87,21.87,21.34,21.34,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.43,69.43,0.56,0.56,1339.89,1339.89,69.33,69.33,50,50,22.3,22.3,81.35,81.35,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.9,67.9,893.26,893.26,536.11,536.11,0.33,0.33,126.07,126.07,11.56,11.56,17.16,17.16,503.59,503.59,2.24,2.24,54.44,54.44,52.68,52.68,33.17,33.17,30,30,100.2,100.2,40265.9,40265.9,20233.12,20233.12,73002,73002,893.26,893.26,10.54,10.54,111.66,111.66,388000000000,389700000000,31286.61,31286.61,7.09,7.09,12.28,12.28
The Thenns,49,49,62.67,62.67,40,40,4.19,4.19,30.54,30.54,45.34,45.34,198.86,198.86,56.25,56.25,99,99,238.63,238.63,5471.44,5471.44,6761.25,6761.25,-6,-6,4852.19,4852.19,-5.41,-5.41,-7.35,-7.35,761.24,761.24,3738.57,3738.57,-3.74,-3.74,1431.79,1431.79,4374.93,4374.93,-3.74,-3.74,-7.35,-7.35,-3.55,-3.55,1145.44,1145.44,6999.88,6999.88,10.95,10.95,1988.6,1988.6,1093.73,1093.73,1193.16,1193.16,198.86,198.86,468.75,468.75,23.86,23.86,15.9,15.9,43.39,43.39,19.83,19.83,23.54,23.54,47.8,47.8,1,1,50.99,50.99,98,98,59.42,59.42,67.43,67.43,72.14,72.14,8.33,8.33,1392.02,1392.02,96.84,96.84,54,54,23.72,23.72,76.77,76.77,7.53,7.53,92.69,92.69,740.77,740.77,-4,-4,66,66,67.8,67.8,696.01,696.01,656.99,656.99,0.34,0.34,78,78,12.95,12.95,15.95,15.95,510.39,510.39,1.95,1.95,46.67,46.67,55.21,55.21,97.47,97.47,-31.62,-31.62,108.77,108.77,49797.42,49797.42,23040.6,23040.6,96564,96564,1193.16,1193.16,5.46,5.46,1093.73,1093.73,135800000000,136400000000,37995.43,37995.43,14.93,14.93,19.12,19.12
Camarines Norte,70,70,57.33,57.33,75.33,75.33,3.61,3.61,29.63,29.55,44.83,44.83,195.63,488.89,36,36,144,144,1173.78,1173.33,3615.23,4223.97,4538.6,4536.86,-2.45,-2.45,3599.58,3832.86,2629.26,-4,547.76,547.55,2535.36,2933.31,782.52,782.22,782.52,782.22,-7.75,-7.75,-3.61,-3.61,1956.29,1955.54,3130.07,3128.87,-5,-5,500.81,500.62,6260.14,6257.74,11.87,12,2347.55,2346.65,1369.41,1368.88,782.52,782.22,0,0,928.17,928.17,27.72,27.72,16.29,16.29,59.2,59.2,32.31,32.31,2.81,2.81,52.16,52.16,1,1,51.96,51.96,99,109,63.24,63.24,94,94,73.49,73.62,12.55,12.55,1369.41,1368.88,70.79,70.79,50,50,31.44,32.23,65.99,64.86,0.75,0.75,93.97,93.97,352.54,352.54,-8,-8,67,67,66,65.64,684.7,684.44,835.24,945.96,0.41,0.41,103.67,104.04,10.96,11.5,13.83,13.83,514.9,610.69,1.69,1.59,42.45,42.45,55.39,55.43,69.64,69.64,30.82,30.82,107.17,107.17,45734.23,45751.87,22980.88,22989.75,82917,82949,2054.11,2053.32,2.87,2.87,391.26,391.11,39200000000,39500000000,31373.68,31019.77,12.16,12.16,19.81,20.05
Nuutste,71.5,71.5,69,69,68.67,68.67,4.32,4.32,29.24,29.15,46.76,46.76,-6.32,-3.16,33.75,33.75,150.75,150.75,3694.36,3747.68,-6.2,-5.06,-6.48,-6.48,2233.41,2265.64,2686.81,2981.11,3720.81,1226.51,3442.47,3492.15,1196.47,2022.89,2434.92,2470.06,6633.05,6728.78,2015.1,2044.19,2308.97,2342.3,-5.66,-5.66,-6.48,-6.48,3778.32,3832.85,3671.68,3724.67,7136.83,7239.83,8.12,8.12,1784.21,1809.96,1574.3,1597.02,209.91,212.94,524.77,532.34,8.34,8.34,23.17,23.17,16.66,16.66,51.69,51.69,33.38,33.38,2.56,2.56,51,51,2.52,2.52,50.5,50.5,99,109,59.12,59.12,70.95,70.95,74.12,74.27,11.47,11.47,1049.53,1064.68,44.64,44.64,54.5,54.5,9.94,10.31,97.29,96.6,0.98,0.98,93.7,93.7,372.93,372.93,-8,-8,64,64,69.66,69.47,104.95,106.47,450.32,560.07,0.73,0.73,214.34,214.87,11.98,11.97,30.1,30.1,410,563.5,2.59,2.17,43.53,43.53,58.36,58.41,-76.88,-76.88,61.73,61.73,104.81,104.81,51796.15,51060.37,23578.84,23243.9,101767,100321,1574.3,1597.02,6.35,6.35,-5.48,-5.48,81700000000,82700000000,46668.33,45801.15,12.49,12.49,16.08,16.73
Namomart,8,8,64,64,67.33,67.33,4.36,4.36,30.1,30.1,42,42,377.98,377.98,92,92,18,18,151.19,151.19,3159.19,3159.19,2797.08,2797.08,907.16,907.16,3401.86,3401.86,-6.87,-6.87,2419.1,2419.1,2387.35,2387.35,2343.5,2343.5,4687.01,4687.01,2419.1,2419.1,3931.04,3931.04,-6,-6,5064.99,5064.99,3175.07,3175.07,-4.41,-4.41,5367.38,5367.38,11.45,11.45,1700.93,1700.93,1228.45,1228.45,1133.95,1133.95,377.98,377.98,1003.83,1003.83,22.94,22.94,12,12,57.81,57.81,18.59,18.59,24.75,24.75,50,50,1,1,50,50,100,100,61.1,61.1,84.9,84.9,72.77,72.77,19.57,19.57,1606.43,1606.43,98.13,98.13,55,55,23.55,23.55,75.92,75.92,1.38,1.38,93.56,93.56,849.85,849.85,-4,-4,64,64,68.06,68.06,850.46,850.46,506.8,506.8,0.23,0.23,16.74,16.74,13.34,13.34,13.48,13.48,496.59,496.59,2.34,2.34,35.43,35.43,55.48,55.48,42.43,42.43,43.59,43.59,104.1,104.1,53177.85,53177.85,24075.55,24075.55,104944,104944,1322.95,1322.95,3.38,3.38,283.49,283.49,600000000,700000000,40681.06,40681.06,15.03,15.03,14.73,14.73
WAtheregionofducks,79.5,79.5,70.67,70.67,82,82,102.81,102.81,110.86,109.13,37.37,37.37,-6.32,-3.16,21.75,21.75,177.75,177.75,94.68,92.92,3523.98,4527.21,1514.88,1486.77,4828.67,4739.07,6722.26,6876.3,5175.19,2378.83,5018.03,4924.92,-6.89,-5.34,-2.83,-2.83,2461.67,2416,5302.07,5203.68,568.08,557.54,1041.48,1022.15,94.68,92.92,568.08,557.54,-2.68,-2.68,6627.58,6504.61,3.32,3.32,-8.94,-8.94,236.7,232.31,0,0,236.7,232.31,7.84,7.84,0.97,0.97,6.84,6.84,101.09,101.09,33.16,33.16,2.61,2.61,50,50,1,1,50,50,100,110,34.42,34.42,10.73,10.73,59.21,59.56,36.32,36.32,355.05,348.46,21.51,21.51,97,97,4.84,4.8,124.94,125.7,0.7,0.7,94.17,94.17,49.58,49.58,0,0,64,64,76.25,76.18,118.35,116.15,90.17,137.87,3.13,3.13,157.39,157.85,15.55,15.52,33.18,33.18,430.06,572.5,118.25,98.74,18.68,18.68,51.47,51.59,-59.58,-59.58,71.76,71.76,92.89,92.89,47229.09,48122,2960.63,3016.6,304396,310150,118.35,116.15,22.28,22.28,-10.49,-10.49,1600000000,1800000000,44962.09,45812.15,3.48,3.48,27.87,29.12
Lamoris,72.11,72.11,56.67,56.67,60,60,1.35,1.35,22.85,22.85,42,42,2012.86,2357.25,32.83,32.83,153,153,2368.08,2357.25,-2.83,-2.83,-4.9,-4.9,0,0,-8.53,-8.06,-4.47,-7.75,0,0,-11.62,-11.62,-7.75,-7.75,1894.46,1885.8,-4.47,-4.47,-6.32,-6.32,-5.48,-5.48,-14.14,-14.14,7625.21,7590.35,397.84,396.02,2368.08,2357.25,14.83,14.93,3196.9,3182.29,9117.09,9075.42,1302.44,1296.49,1539.25,1532.21,158.85,158.85,74.04,74.04,12,12,28.1,28.1,37.53,37.53,2.01,2.01,52.16,52.16,6.28,6.28,50,50,149,159,64.83,64.83,101.04,101.04,90.14,90.15,13.71,13.71,828.83,825.04,82.32,82.32,29.5,29.5,67.98,68.15,20.1,19.1,1.26,1.26,93.59,93.59,621.25,621.25,0,0,62,62,53.37,53.08,355.21,353.59,1006.46,1026.23,0.3,0.3,119.74,120.14,9.23,9.28,16.98,16.98,842.41,911.06,1.53,1.47,41.29,41.29,62.06,62.06,-59.16,-59.16,47.96,47.96,101.45,101.45,38334.42,38512.79,32708.22,32860.41,44179,44384,3315.31,3300.15,2.67,2.67,828.83,825.04,4955500000000,5001800000000,12267.01,12247.07,2.47,2.47,12.46,12.8
Southern Jed Yoratons,77.33,77.33,33.78,33.78,54.67,54.67,1.3,1.3,24.4,24.21,42,42,1384.66,1760.66,25,25,168.75,168.75,912.24,985.97,-9.03,-9.03,-3.95,-3.95,-7.01,-7.01,246.31,266.21,5108.56,-0.89,-11.49,-11.49,-9.17,-9.17,456.12,492.98,586.44,633.84,-4.69,-4.69,-7.87,-7.87,260.64,281.7,-14.56,-14.56,2684.6,2901.56,-11.6,-11.6,912.24,985.97,14.93,15.03,1058.85,1144.43,6027.32,6514.43,1547.56,1672.62,895.95,968.36,119.98,119.98,76.64,76.64,12,12,25.79,25.79,35.78,35.78,2.19,2.19,50,50,6.47,6.47,50,50,148,158,64.67,64.67,103.91,103.91,85.63,86.29,17.35,17.35,1547.56,1672.62,76.81,76.81,26.33,26.33,61.04,66.95,23.21,19.08,1.81,1.81,93.45,93.45,615.79,615.79,0,0,62,62,54.27,53.68,651.6,704.26,1035.01,1048.06,0.33,0.33,217.38,217.92,8.98,9.12,17.16,17.16,832.7,901.67,1.44,1.38,37.65,37.65,56.54,56.76,-19.24,-19.24,-20.25,-20.25,101.85,101.85,34165.48,31669.28,29689.41,27520.23,38740,35910,1873.36,2024.75,2.69,2.69,407.25,440.16,3409300000000,3583000000000,13324.54,10450.86,7.01,7.01,12.73,11.81
Wabacha,58.22,58.22,96.49,96.49,64.48,64.48,1.31,1.31,19.54,19.54,50.37,50.37,10064.62,10374.55,49.33,49.33,20.75,20.75,-20.69,-20.69,-15.44,-15.44,-13.18,-13.18,-10.62,-10.62,-20.27,-20.07,-9.55,-11.45,-19.03,-19.03,-23.21,-23.21,-15.49,-15.49,-16.97,-16.97,-16.67,-16.67,-17.44,-17.44,-13.34,-13.34,-22.63,-22.63,-12.68,-12.68,-30.2,-30.2,0,0,24.45,24.52,1789.26,1784.87,15656.07,15617.6,8275.35,8255.02,4584.99,4573.73,543.93,543.93,76.29,76.29,19.85,19.85,19.96,19.96,59.63,59.63,1.17,1.17,42.83,42.83,14.65,14.65,50.99,50.99,296,306,81.88,81.88,127.58,127.58,92.02,92.02,10.69,10.69,8163.52,8143.46,108.19,108.19,26.75,26.75,89.07,89.19,-109.03,-110.03,0.52,0.52,95.18,95.18,755.35,755.35,1,1,112,112,52.12,51.87,1789.26,1784.87,1337.19,1342.49,0.18,0.18,92.28,92.63,5.07,5.1,15.62,15.62,1957.36,2011.25,0.7,0.69,44.31,44.31,83.54,83.54,-97.44,-97.44,51.78,51.78,106.84,106.84,68018.91,68186.45,58966.64,59111.88,77290,77481,12301.2,12270.97,1.93,1.93,111.83,111.55,378000000000,379100000000,7414.06,7364.14,21.12,21.12,131.47,131.7
-United European States-,76.17,76.17,34.33,34.33,68.67,68.67,2.11,2.11,28.44,28.37,44.28,44.28,242.33,485.01,26.75,26.75,166.5,166.5,1227.82,1228.68,-8.56,-7.59,-8.49,-8.49,3554.21,3556.71,2972.61,3168.71,461.4,-5.73,2972.61,2974.7,-8.63,-7.35,1486.31,1487.35,3489.59,3492.04,1874.04,1875.36,1777.1,1778.36,1227.82,1228.68,-12.49,-12.49,-7.94,-7.94,-2.28,-2.28,4200.43,4203.39,11.58,11.7,1938.66,1940.02,2100.21,2101.69,565.44,565.84,484.66,485.01,8.47,8.47,47.45,47.45,14.64,14.64,41.74,41.74,33.75,33.75,2.49,2.49,51,51,3.3,3.3,50.5,50.5,102,112,60.91,60.91,85.77,85.77,75.53,75.65,18.06,18.06,969.33,970.01,54.51,54.51,32.75,32.75,32.46,33.33,64.41,63.24,1.06,1.06,93.67,93.67,472.66,472.66,0,0,64,64,56.31,55.79,646.22,646.67,487.93,584.29,0.39,0.39,247.63,248.21,9.99,10.01,29.36,29.36,488.98,597.05,2.41,2.1,36.94,36.94,52.48,52.52,-102.47,-102.47,83.07,83.07,101.45,101.45,35034.17,35033.62,23573.99,23573.61,49683,49682,1777.1,1778.36,3.45,3.45,323.11,323.34,848500000000,874400000000,23648.06,23367.42,5.14,5.14,8.21,8.56
Zhonghua-Diguo,39.33,39.33,54.33,54.33,44,44,2.93,2.93,27.97,27.92,43,43,434.24,691.53,63.5,63.5,83.25,83.25,-5.29,-5.29,2584.59,2572.51,541.93,539.4,-4.1,-4.1,3543.39,3734.29,-1.79,-6.57,4168.69,4149.21,1823.8,1815.28,1007.43,1002.73,1806.43,1797.99,-6.16,-6.16,-9.95,-9.95,1806.43,1797.99,-10.1,-10.1,4516.08,4494.97,2035.62,2026.11,4710.62,4688.6,13,13.11,1476.41,1469.51,2084.34,2074.6,1129.02,1123.74,955.32,950.86,1199.43,1199.43,34.17,34.17,16.29,16.29,39.05,39.05,24.24,24.24,18.34,18.34,52.16,52.16,3.3,3.3,53.38,53.38,109,119,63.94,63.94,89.54,89.54,76.42,76.52,10.52,10.52,1389.56,1383.07,72.26,72.26,43.75,43.75,32.66,33.12,60.93,60.05,5.98,5.98,92.85,92.85,876.47,876.47,-8,-8,67,67,64.99,64.59,781.63,777.98,1003.75,1024.87,0.29,0.29,164.97,165.44,9.92,9.96,12.6,12.6,561.57,647.97,1.54,1.47,44.48,44.48,55.86,55.89,20.49,20.49,18.97,18.97,106.51,106.51,49822.68,50056.64,28071.74,28203.56,82148,82533,1563.26,1555.95,2.77,2.77,521.09,518.65,115000000000,116600000000,33530.67,33487.89,13.1,13.1,17.83,18.34
South Slavia-,40,40,54,54,57.33,57.33,3.33,3.33,29.93,29.85,44.83,44.83,-4.47,91.05,63,63,83.25,83.25,723.97,728.42,1190.93,1748.21,5646.95,5681.68,-4.47,-4.47,5646.95,5900.21,4296.75,2330.95,506.78,509.89,814.46,1365.79,1773.72,1784.63,3619.84,3642.1,4343.81,4370.52,760.17,764.84,2895.87,2913.68,-10,-10,3221.66,3241.47,117.41,118.14,6877.7,6919.99,8.94,9,995.46,1001.58,1266.94,1274.74,542.98,546.32,90.5,91.05,1043.45,1043.45,30.01,30.01,16.66,16.66,44.38,44.38,21.37,21.37,21.91,21.91,51,51,2.52,2.52,52.44,52.44,104,114,61.26,61.26,80.55,80.55,73.02,73.15,5.72,5.72,904.96,910.53,93.17,93.17,47.5,47.5,12.81,13.29,91.83,91.12,2.77,2.77,93.27,93.27,743.01,743.01,-8,-8,67,67,68.53,68.31,271.49,273.16,715.11,804.31,0.29,0.29,157.47,157.93,11.3,11.73,13.3,13.3,434.25,574.33,1.85,1.73,49.28,49.28,53.44,53.48,91.65,91.65,-24.49,-24.49,104.46,104.46,47866.76,47574.73,25124.1,24970.82,83720,83209,723.97,728.42,3.32,3.32,0,0,66200000000,67300000000,41739.82,41247.29,13.31,13.31,17.35,18.1
Land of Sapmi,71.11,71.11,16.25,16.25,44,44,1.41,1.41,32.67,32.56,42,42,223.68,436.21,34.33,34.33,148.5,148.5,2087.68,2035.63,952.88,1046.89,-5.48,-5.48,-4.47,-4.47,-5.29,-4.56,-7.36,-9.23,-4.47,-4.47,3098.71,3635.05,-9.8,-9.8,-7.07,-7.07,2385.92,2326.43,-7.07,-7.07,1491.2,1454.02,-6.32,-6.32,-7.75,-7.75,-2.28,-2.28,2087.68,2035.63,9.54,9.7,596.48,581.61,1043.84,1017.81,894.72,872.41,447.36,436.21,119.98,119.98,71.01,71.01,12,12,26.07,26.07,22.92,22.92,20.09,20.09,50,50,2.52,2.52,50,50,102,112,60.21,60.21,78.23,78.23,69.56,69.68,20.36,20.36,894.72,872.41,66.5,66.5,16.25,16.25,35.44,35.18,65.53,65.03,5.63,5.63,92.89,92.89,860.29,860.29,0,0,64,64,53.18,52.93,596.48,581.61,448.67,539.1,0.34,0.34,188.1,188.6,9.72,9.72,17.16,17.16,512.49,609.02,2.6,2.23,34.64,34.64,45.4,45.43,-30,-30,-24.49,-24.49,99.76,99.76,18889.02,19367.55,15764.34,16163.71,22199,22761,596.48,581.61,3.86,3.86,0,0,303100000000,316000000000,12202.3,12550.17,6.36,6.36,8.14,8.5
The Baltic Confederation,16,16,67.67,67.67,53.33,53.33,5.55,5.55,30.2,30.11,43,43,193.93,484.15,84,84,36,36,5274.76,5267.59,4468.81,5353.57,7369.15,7359.13,5197.19,5190.12,3490.65,3718.3,3244.75,-2.37,1706.54,1704.22,-2.24,-1.73,2016.82,2014.08,1396.26,1394.36,1008.41,1007.04,1163.55,1161.97,1784.11,1781.68,-9.17,-9.17,-1.4,-1.4,-5.82,-5.82,14350.46,14330.93,10.2,10.34,581.78,580.98,1260.51,1258.8,1454.44,1452.46,484.81,484.15,468.75,468.75,18,18,14.16,14.16,49.73,49.73,16.01,16.01,26.97,26.97,47.8,47.8,2.52,2.52,50.99,50.99,100,110,59.77,59.77,78.47,78.47,72.63,72.76,16.41,16.41,1454.44,1452.46,103.94,103.94,60.5,60.5,16.15,16.82,88.1,87.03,3.5,3.5,93.16,93.16,845.06,845.06,-8,-8,66,66,70.68,70.49,678.74,677.81,578.71,689.84,0.26,0.26,28.76,28.96,11.6,11.99,15.95,15.95,493.29,598.79,2.12,1.89,38.59,38.59,56.5,56.54,47.43,47.43,85.15,85.15,105.5,105.5,55177.11,55252.34,21823.78,21853.54,121227,121392,678.74,677.81,4.51,4.51,775.7,774.65,42100000000,43300000000,46293.6,45969.94,15.71,15.71,22.63,22.76
Greece-Cyprus,17.25,17.25,73.5,73.5,30.67,30.67,8.67,8.67,33.07,32.86,40.78,40.78,181.81,440.02,82.75,82.75,40.5,40.5,4581.73,4435.39,1267.98,1520.7,6036.25,5843.45,5745.35,5561.83,130.91,140.81,94.91,-6.13,1818.15,1760.07,2317.78,2904.12,2618.13,2534.51,1672.7,1619.27,1309.07,1267.25,-4.27,-4.27,5672.62,5491.43,2254.5,2182.49,6363.52,6160.26,6858.74,6639.66,12436.14,12038.91,9.06,9.22,272.72,264.01,727.26,704.03,818.17,792.03,181.81,176.01,468.75,468.75,11.54,11.54,12,12,46.75,46.75,18.39,18.39,24.93,24.93,51,51,1,1,50.99,50.99,99,109,55.85,55.85,42.7,42.7,69.15,69.37,24.57,24.57,1363.61,1320.06,82.46,82.46,69.25,69.25,8.4,8.19,107.69,108.9,11.21,11.21,92.36,92.36,913.42,913.42,-8,-8,64,64,72.56,72.49,636.35,616.03,376.66,489.98,0.29,0.29,25.4,25.59,12.87,12.48,15.95,15.95,490.02,597.47,3.13,2.4,30.43,30.43,57.52,57.59,-15.81,-15.81,92.47,92.47,105.84,105.84,64086.05,66200.56,19688.13,20337.73,170641,176271,636.35,616.03,11.66,11.66,90.91,88,5400000000,6400000000,58702.82,60772.11,14.25,14.25,22.49,23.74
ETHIOPIA RPG,39,39,33.33,33.33,12,12,2.06,2.06,31.31,31.2,45.83,45.83,263.14,470.83,63.75,63.75,83.25,83.25,999.93,1022.38,3410.55,4105.94,894.67,914.76,1789.35,1829.52,5473.31,5757.62,2705.87,-0.89,-5.35,-5.35,558.38,605.36,631.54,645.71,473.65,484.29,2052.49,2098.57,1252.54,1280.67,2052.49,2098.57,2841.91,2905.71,957.83,979.33,610.48,624.19,1894.61,1937.14,12.41,12.53,1184.13,1210.71,986.77,1008.93,1052.56,1076.19,263.14,269.05,1199.43,1199.43,48.6,48.6,18.02,18.02,21.54,21.54,12.35,12.35,29.57,29.57,51.62,51.62,1,1,53.38,53.38,104,114,63.68,63.68,77.54,77.54,71.13,71.27,23.83,23.83,986.77,1008.93,95.5,95.5,32,32,29.54,31.48,62.79,60.34,21.68,21.68,91.61,91.61,2247.84,2247.84,-4,-4,67,67,55.62,55.03,592.06,605.36,681.04,771.41,0.27,0.27,175.26,175.75,11.1,11.92,12.6,12.6,510.61,607.76,1.9,1.77,31.17,31.17,49.82,49.87,-48.99,-48.99,64.03,64.03,104.1,104.1,39414.64,38549.41,26864.71,26274.97,55280,54066,920.99,941.67,2.81,2.81,460.49,470.83,600000000,700000000,27787.32,26406.34,13.38,13.38,12.14,12.04
The Untitled Region,57.33,57.33,49.67,49.67,57.33,57.33,3,3,32.73,32.58,42,42,312.58,642.85,50,50,112.5,112.5,3750.96,3857.11,-7.68,-6.93,4584.5,4714.24,416.77,428.57,2500.64,2828.55,2619.42,-4,2917.41,2999.97,-6.94,-6.12,0,0,-7.07,-7.07,5001.27,5142.81,-8.37,-8.37,1667.09,1714.27,-5.48,-5.48,-6.32,-6.32,3334.18,3428.54,11252.87,11571.32,9.33,9.49,937.74,964.28,937.74,964.28,1250.32,1285.7,312.58,321.43,119.98,119.98,33.35,33.35,12,12,46.94,46.94,21.9,21.9,21.31,21.31,50,50,1,1,50,50,100,110,57.37,57.37,61.68,61.68,69.5,69.66,2.47,2.47,1250.32,1285.7,73.36,73.36,44.25,44.25,22.1,24.25,80.47,78.33,3.24,3.24,93.2,93.2,658.04,658.04,0,0,64,64,66.82,66.43,833.55,857.14,504.25,570.22,0.32,0.32,126.07,126.48,10.82,11.57,17.16,17.16,506.78,605.3,2.35,2.14,52.53,52.53,51.6,51.65,67.82,67.82,30,30,100.2,100.2,38774.47,37756.8,21557.45,20991.66,64648,62952,833.55,857.14,9.6,9.6,104.19,107.14,5700000000,7100000000,30205.31,28619.66,7.09,7.09,10.29,10.42
Tatarica,82.33,82.33,96.41,96.41,79.47,79.47,1.53,1.53,20.41,20.4,42,42,12542.78,12789.49,17.67,17.67,220.75,220.75,-11.4,-11.4,-10.95,-10.95,-13.23,-13.23,-6.93,-6.93,-16.52,-16.28,-8.49,-10.58,-20,-20,-21.74,-21.74,-14.7,-14.7,-19.49,-19.49,-19.75,-19.75,-8.83,-8.83,-10.95,-10.95,-18.14,-18.14,21648.3,21614.25,-7.63,-7.63,0,0,26.61,26.66,8895.59,8881.59,12009.04,11990.15,7383.34,7371.72,2312.85,2309.21,501.72,501.72,65.4,65.4,18.34,18.34,37.42,37.42,96.9,96.9,0.8,0.8,62.05,62.05,8.22,8.22,56.53,56.53,404,414,85.86,85.86,123.47,123.47,91.42,91.42,24.11,24.11,6493.78,6483.56,71.84,71.84,40.43,40.43,86.84,86.97,-136.76,-137.76,0.84,0.84,93.79,93.79,266.07,266.07,7,7,120,120,45.14,45.01,-11.83,-11.83,1447.04,1451.74,0.22,0.22,130.29,130.7,8.68,8.72,15.8,15.8,2993.94,3043.02,0.59,0.59,30.89,30.89,85.6,85.6,-153.46,-153.46,121.66,121.66,65.19,65.19,84629.04,84762.37,67606.99,67713.51,103369,103532,13343.38,13322.39,1.85,1.85,-7.75,-7.75,857600000000,859700000000,11171.03,11019.11,0.76,0.76,142.18,142.38
Free Nation AH9,47.33,47.33,32,32,76.67,76.67,2,2,30.8,30.68,45.34,45.34,416.62,638.76,57.5,57.5,96.75,96.75,-7.21,-7.21,1532.05,1635.22,3110.77,3179.59,-3.46,-3.46,-7.87,-7.48,4151.76,1271.84,544.38,556.43,3952.89,4542.28,1055.44,1078.79,222.2,227.11,-6.48,-6.48,1444.28,1476.24,-6.48,-6.48,1333.19,1362.68,-5.1,-5.1,-7.16,-7.16,3655.15,3736.02,13.04,13.15,1666.48,1703.35,1041.55,1064.6,1249.86,1277.52,416.62,425.84,490.88,490.88,49.93,49.93,15.9,15.9,47.09,47.09,26.75,26.75,14.24,14.24,47.8,47.8,1,1,50.99,50.99,100,110,63.48,63.48,103.49,103.49,71.8,71.95,17.43,17.43,972.11,993.62,107.45,107.45,31,31,37.49,39.62,52.57,50.3,0.73,0.73,94.04,94.04,630.87,630.87,0,0,66,66,53.8,53.39,763.8,780.7,823.16,926.07,0.25,0.25,52.01,52.27,9.63,9.72,15.85,15.85,537.73,628.09,1.71,1.6,37.57,37.57,49.98,50.03,73.48,73.48,14.14,14.14,107.5,107.5,36297.08,35512.09,25100.96,24558.11,50275,49188,1110.99,1135.57,2.83,2.83,1041.55,1064.6,800000000,800000000,22685.67,21449.3,9.21,9.21,17.17,16.95
Chicken Burger,72,72,30,30,41.33,41.33,1.94,1.94,29.63,29.74,42,42,0,296.72,33,33,150.75,150.75,1471.04,1345.11,-6.57,-5.74,3201.67,2927.6,-7.07,-7.07,666.29,775.42,-8.58,-11.7,-8.12,-8.12,2401.26,3167.35,-8.83,-8.83,-5.1,-5.1,605.72,553.87,-4,-4,-5.1,-5.1,-7.48,-7.48,-4.27,-4.27,-5.53,-5.53,4672.71,4272.71,10.1,10.25,865.32,791.24,2163.29,1978.11,1297.98,1186.86,648.99,593.43,119.98,119.98,51.61,51.61,12,12,28.98,28.98,26.91,26.91,13.93,13.93,50,50,3.3,3.3,50,50,90,100,59.71,59.71,77.24,77.24,73.49,73.32,17.07,17.07,1297.98,1186.86,76.11,76.11,29.5,29.5,43.66,39.1,63,63.93,5.29,5.29,92.93,92.93,743.01,743.01,0,0,64,64,60.06,58.56,865.32,791.24,442.28,551.47,0.35,0.35,190.88,191.39,9.79,9.79,17.16,17.16,324.39,518.16,2.63,2.19,37.93,37.93,50.89,50.83,70.71,70.71,-36.06,-36.06,99.76,99.76,23480.39,25572.97,16529.72,18002.86,32025,34879,1730.63,1582.49,4.63,4.63,0,0,1445200000000,1428900000000,13219.46,15573.94,6.31,6.31,8.36,8.63
